id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
59211807,,35000.0,35000.0,34875.0, 60 months, 18.25%,893.54,E,E1,Associate Professor,6 years,MORTGAGE,75000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59211807,,debt_consolidation,Debt consolidation,286xx,NC,30.0,0.0,Nov-1995,690.0,694.0,0.0,,,24.0,0.0,32764.0,90.5%,39.0,f,25644.93,25553.34,19622.39,19552.31,9355.07,10267.32,0.0,0.0,0.0,Jul-2017,893.54,Aug-2017,Jul-2017,724.0,720.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,136710.0,,,,,,,,,,,,36200.0,,,,3.0,5696.0,3436.0,90.5,0.0,0.0,178.0,237.0,13.0,13.0,1.0,13.0,,13.0,,0.0,6.0,6.0,6.0,11.0,25.0,6.0,13.0,6.0,24.0,0.0,0.0,0.0,0.0,100.0,83.3,0.0,0.0,144203.0,136710.0,36200.0,108003.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59141471,,28000.0,28000.0,28000.0, 36 months,  7.89%,876.0,A,A5,Senior financial manager,8 years,OWN,140000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59141471,,debt_consolidation,Debt consolidation,601xx,IL,16.01,1.0,Jan-2002,705.0,709.0,0.0,18.0,,25.0,0.0,39052.0,31.1%,49.0,w,11679.79,11679.79,19345.64,19345.64,16320.21,3025.43,0.0,0.0,0.0,Jul-2017,876.0,Aug-2017,Jul-2017,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,228382.0,,,,,,,,,,,,125440.0,,,,3.0,9135.0,42538.0,45.5,0.0,0.0,141.0,163.0,8.0,8.0,4.0,8.0,,8.0,18.0,0.0,12.0,16.0,13.0,20.0,4.0,23.0,41.0,16.0,25.0,0.0,0.0,0.0,3.0,98.0,15.4,0.0,0.0,403359.0,48512.0,78100.0,45169.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59251854,,7000.0,7000.0,7000.0, 36 months, 12.69%,234.82,C,C2,Patient Admin,9 years,MORTGAGE,73000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59251854,,credit_card,Credit card refinancing,199xx,DE,26.07,0.0,Sep-2003,710.0,714.0,0.0,,,10.0,0.0,6135.0,36.1%,19.0,w,3040.59,3040.59,5193.17,5193.17,3959.41,1233.76,0.0,0.0,0.0,Jul-2017,234.82,Aug-2017,Jul-2017,669.0,665.0,0.0,,1.0,INDIVIDUAL,,,,0.0,187.0,416722.0,,,,,,,,,,,,17000.0,,,,4.0,41672.0,112.0,98.0,0.0,0.0,143.0,120.0,20.0,2.0,4.0,39.0,,2.0,,0.0,2.0,5.0,2.0,3.0,7.0,5.0,7.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,459037.0,63696.0,5500.0,73317.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58513764,,15000.0,15000.0,15000.0, 36 months,  8.18%,471.3,B,B1,Satgehand,8 years,RENT,43000.0,Source Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58513764,,debt_consolidation,Debt consolidation,941xx,CA,22.86,0.0,Aug-1993,675.0,679.0,1.0,,,8.0,0.0,28292.0,70.4%,23.0,w,0.0,0.0,6642.5,6642.5,5401.98,1240.52,0.0,0.0,0.0,Nov-2016,471.3,,Apr-2017,554.0,550.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,40133.0,,,,,,,,,,,,76000.0,,,,3.0,5017.0,42841.0,72.1,0.0,0.0,117.0,264.0,2.0,2.0,0.0,2.0,,6.0,,0.0,4.0,5.0,5.0,11.0,10.0,7.0,13.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,40.0,0.0,0.0,89016.0,40133.0,60700.0,13016.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59201576,,15000.0,15000.0,15000.0, 36 months, 16.99%,534.72,D,D3,patient care tech,2 years,MORTGAGE,35255.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59201576,,home_improvement,Home improvement,456xx,OH,34.93,0.0,Oct-1996,670.0,674.0,2.0,,78.0,16.0,1.0,7013.0,27.6%,34.0,f,6747.6,6747.6,11749.68,11749.68,8252.4,3497.28,0.0,0.0,0.0,Jul-2017,534.72,Aug-2017,Jul-2017,729.0,725.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50130.0,,,,,,,,,,,,25400.0,,,,8.0,3581.0,339.0,88.7,0.0,0.0,112.0,226.0,13.0,10.0,6.0,21.0,,0.0,,0.0,1.0,7.0,1.0,2.0,7.0,14.0,21.0,7.0,16.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,74321.0,50130.0,3000.0,48921.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59221616,,15000.0,15000.0,15000.0, 36 months,  8.18%,471.3,B,B1,Nurse Practitioner ,1 year,MORTGAGE,109200.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59221616,,debt_consolidation,Debt consolidation,723xx,AR,15.47,13.0,Feb-2004,670.0,674.0,0.0,8.0,12.0,14.0,1.0,12759.0,51.7%,38.0,w,6272.49,6272.49,10354.97,10354.97,8727.51,1627.46,0.0,0.0,0.0,Jun-2017,471.3,Aug-2017,Jul-2017,684.0,680.0,0.0,8.0,1.0,INDIVIDUAL,,,,0.0,75.0,210750.0,,,,,,,,,,,,24700.0,,,,0.0,15054.0,8641.0,59.6,0.0,0.0,138.0,121.0,25.0,25.0,2.0,63.0,21.0,,15.0,7.0,2.0,2.0,2.0,5.0,24.0,4.0,12.0,2.0,14.0,0.0,0.0,8.0,0.0,64.9,50.0,0.0,1.0,244497.0,85006.0,21400.0,77961.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59201670,,20000.0,20000.0,20000.0, 60 months, 12.29%,447.83,C,C1,Owner/GM,7 years,RENT,60000.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59201670,,debt_consolidation,Debt consolidation,127xx,NY,11.72,0.0,Dec-1998,665.0,669.0,1.0,,78.0,10.0,1.0,17369.0,64.1%,23.0,w,13416.96,13416.96,10338.6,10338.6,6583.04,3755.56,0.0,0.0,0.0,Jul-2017,447.83,Aug-2017,Jul-2017,669.0,665.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17369.0,,,,,,,,,,,,27100.0,,,,2.0,1930.0,5431.0,76.2,0.0,0.0,133.0,200.0,15.0,15.0,0.0,15.0,,4.0,,0.0,7.0,7.0,7.0,11.0,2.0,9.0,20.0,7.0,9.0,0.0,0.0,0.0,0.0,100.0,42.9,1.0,0.0,27100.0,17369.0,22800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59141636,,20000.0,20000.0,19950.0, 36 months, 10.99%,654.68,B,B4,Genius,6 years,RENT,48000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59141636,,credit_card,Credit card refinancing,761xx,TX,17.18,0.0,Apr-2003,680.0,684.0,0.0,53.0,,15.0,0.0,16094.0,49.8%,37.0,f,8565.55,8544.13,14421.88,14385.83,11434.45,2987.43,0.0,0.0,0.0,Jul-2017,654.68,Aug-2017,Jul-2017,719.0,715.0,0.0,53.0,1.0,INDIVIDUAL,,,,0.0,0.0,23650.0,,,,,,,,,,,,32300.0,,,,11.0,1689.0,10977.0,56.4,0.0,0.0,145.0,148.0,13.0,3.0,0.0,13.0,55.0,3.0,55.0,3.0,4.0,6.0,7.0,16.0,6.0,14.0,31.0,6.0,15.0,0.0,0.0,0.0,1.0,91.9,28.6,0.0,0.0,40301.0,23650.0,25200.0,8001.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58061334,,15825.0,15825.0,15825.0, 60 months, 20.99%,428.04,E,E5,Director,10+ years,MORTGAGE,44000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58061334,,debt_consolidation,Debt consolidation,387xx,MS,34.02,0.0,Jan-1996,670.0,674.0,1.0,25.0,,11.0,0.0,6789.0,35.4%,27.0,w,11809.2,11809.2,9398.43,9398.43,4015.8,5382.63,0.0,0.0,0.0,Jul-2017,428.04,Aug-2017,Jul-2017,699.0,695.0,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,295.0,67324.0,,,,,,,,,,,,19200.0,,,,8.0,6120.0,1613.0,75.2,0.0,0.0,123.0,235.0,1.0,1.0,2.0,21.0,75.0,1.0,25.0,4.0,3.0,5.0,3.0,5.0,11.0,7.0,13.0,5.0,11.0,0.0,0.0,0.0,2.0,74.1,66.7,0.0,0.0,93248.0,32304.0,6500.0,34098.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58460839,,15000.0,15000.0,15000.0, 36 months, 13.99%,512.6,C,C4,general manager,10+ years,MORTGAGE,45000.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58460839,,debt_consolidation,Debt consolidation,620xx,IL,18.19,0.0,Jul-1999,710.0,714.0,1.0,,,11.0,0.0,5089.0,37.4%,15.0,w,0.0,0.0,17597.1681342,17597.17,15000.0,2597.17,0.0,0.0,0.0,Apr-2017,8382.03,,Mar-2017,779.0,775.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22453.0,,,,,,,,,,,,13600.0,,,,5.0,2041.0,5798.0,45.3,0.0,0.0,98.0,193.0,4.0,4.0,0.0,8.0,,2.0,,0.0,7.0,8.0,7.0,7.0,5.0,9.0,10.0,8.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,41379.0,22453.0,10600.0,27779.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59181920,,6000.0,6000.0,6000.0, 36 months, 12.29%,200.12,C,C1,,n/a,MORTGAGE,107000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59181920,,home_improvement,Home improvement,339xx,FL,20.2,0.0,Dec-1998,660.0,664.0,1.0,68.0,,12.0,0.0,22901.0,58.7%,30.0,w,0.0,0.0,6477.2,6477.2,6000.0,477.2,0.0,0.0,0.0,May-2016,5086.6,,May-2016,654.0,650.0,0.0,68.0,1.0,INDIVIDUAL,,,,0.0,0.0,165895.0,,,,,,,,,,,,39000.0,,,,5.0,16590.0,12249.0,22.0,0.0,0.0,140.0,200.0,3.0,3.0,1.0,3.0,68.0,0.0,68.0,9.0,3.0,5.0,4.0,9.0,6.0,10.0,23.0,5.0,12.0,0.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,258625.0,37353.0,15700.0,26125.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59161762,,3775.0,3775.0,3775.0, 36 months, 19.99%,140.28,E,E4,Correction officer,10+ years,RENT,86000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59161762,,house,Home buying,108xx,NY,8.9,0.0,Jun-2007,700.0,704.0,1.0,54.0,,16.0,0.0,1818.0,13.2%,21.0,f,1497.68,1497.68,3331.33,3331.33,2277.32,1054.01,0.0,0.0,0.0,Jul-2017,140.28,Aug-2017,Jul-2017,679.0,675.0,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,0.0,22296.0,,,,,,,,,,,,13800.0,,,,14.0,1394.0,7365.0,14.4,0.0,0.0,98.0,94.0,1.0,1.0,0.0,2.0,,1.0,,2.0,3.0,8.0,5.0,5.0,5.0,14.0,15.0,8.0,16.0,0.0,0.0,0.0,12.0,85.7,0.0,0.0,0.0,41750.0,22296.0,8600.0,27950.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59271848,,10000.0,10000.0,10000.0, 36 months, 15.61%,349.65,D,D1,Foreman,2 years,MORTGAGE,90000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59271848,,home_improvement,Home improvement,740xx,OK,25.6,0.0,May-1994,665.0,669.0,3.0,73.0,66.0,8.0,1.0,2253.0,26.5%,28.0,f,0.0,0.0,11660.1015509,11660.1,10000.0,1660.1,0.0,0.0,0.0,Jan-2017,5540.52,,May-2017,724.0,720.0,0.0,73.0,1.0,INDIVIDUAL,,,,0.0,0.0,159764.0,,,,,,,,,,,,8500.0,,,,9.0,19971.0,6247.0,26.5,0.0,0.0,106.0,255.0,25.0,2.0,2.0,25.0,73.0,0.0,73.0,1.0,2.0,2.0,2.0,10.0,15.0,2.0,11.0,2.0,8.0,0.0,0.0,0.0,7.0,95.7,0.0,1.0,0.0,186240.0,63458.0,8500.0,79650.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58572810,,14400.0,14400.0,14400.0, 60 months, 17.57%,362.31,D,D4,Technician ,3 years,RENT,36000.0,Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58572810,,debt_consolidation,Debt consolidation,061xx,CT,26.4,2.0,May-2006,660.0,664.0,0.0,16.0,,10.0,0.0,10985.0,68.7%,22.0,f,0.0,0.0,3615.85,3615.85,1616.75,1999.1,0.0,0.0,0.0,Aug-2016,362.31,,Jul-2017,539.0,535.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,28730.0,,,,,,,,,,,,16000.0,,,,4.0,2873.0,387.0,95.3,0.0,0.0,104.0,111.0,20.0,2.0,0.0,20.0,,20.0,,0.0,3.0,5.0,3.0,5.0,11.0,6.0,11.0,5.0,10.0,0.0,0.0,0.0,1.0,90.9,100.0,0.0,0.0,41057.0,28730.0,8300.0,25057.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59300420,,20000.0,20000.0,19875.0, 60 months, 24.99%,586.91,F,F4,Union laborer,7 years,RENT,70000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59300420,,debt_consolidation,Debt consolidation,606xx,IL,9.36,0.0,Dec-2005,680.0,684.0,1.0,,,4.0,0.0,8024.0,95.5%,6.0,f,15315.71,15219.99,12924.43,12843.65,4684.29,8240.14,0.0,0.0,0.0,Jul-2017,586.91,Aug-2017,Jul-2017,649.0,645.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22174.0,,,,,,,,,,,,8400.0,,,,4.0,5544.0,39.0,99.1,0.0,0.0,116.0,28.0,15.0,9.0,0.0,16.0,,0.0,,0.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,24041.0,22174.0,4500.0,15641.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59091364,,15475.0,15475.0,15475.0, 36 months,  7.26%,479.67,A,A4,Assosciate,3 years,RENT,123500.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59091364,,debt_consolidation,Debt consolidation,102xx,NY,8.77,0.0,Aug-2007,700.0,704.0,0.0,,,13.0,0.0,14779.0,34.4%,18.0,w,6420.06,6420.06,10546.5,10546.5,9054.94,1491.56,0.0,0.0,0.0,Jul-2017,479.67,Aug-2017,Jul-2017,789.0,785.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50051.0,,,,,,,,,,,,42900.0,,,,4.0,3850.0,26121.0,36.1,0.0,0.0,76.0,96.0,8.0,8.0,0.0,8.0,,11.0,,0.0,4.0,4.0,8.0,8.0,9.0,9.0,9.0,4.0,13.0,0.0,0.0,0.0,1.0,100.0,37.5,0.0,0.0,85345.0,50051.0,40900.0,42445.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59180921,,5600.0,5600.0,5600.0, 36 months,  6.89%,172.64,A,A3,Teacher,< 1 year,RENT,60404.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59180921,,debt_consolidation,Debt consolidation,223xx,VA,21.87,1.0,Jul-2001,735.0,739.0,0.0,19.0,,15.0,0.0,2616.0,16.3%,55.0,w,2315.63,2315.63,3795.94,3795.94,3284.37,511.57,0.0,0.0,0.0,Jul-2017,172.64,Aug-2017,Jul-2017,744.0,740.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,97531.0,,,,,,,,,,,,16000.0,,,,6.0,6502.0,7969.0,23.4,0.0,0.0,144.0,169.0,3.0,3.0,0.0,3.0,,24.0,19.0,0.0,4.0,6.0,5.0,14.0,27.0,10.0,27.0,6.0,15.0,0.0,0.0,0.0,2.0,96.4,0.0,0.0,0.0,115993.0,97531.0,10400.0,95896.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
57598133,,28000.0,28000.0,28000.0, 60 months, 17.57%,704.49,D,D4,senior Project Manager,2 years,RENT,130000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57598133,,debt_consolidation,Debt consolidation,018xx,MA,10.26,4.0,Oct-1993,670.0,674.0,1.0,,,8.0,0.0,29853.0,70%,28.0,w,0.0,0.0,34414.0408267,34414.04,28000.0,6414.04,0.0,0.0,0.0,Feb-2017,23196.86,,May-2017,744.0,740.0,0.0,20.0,1.0,INDIVIDUAL,,,,0.0,0.0,29853.0,,,,,,,,,,,,42351.0,,,,7.0,3731.0,8275.0,68.0,0.0,0.0,262.0,251.0,0.0,0.0,0.0,5.0,,2.0,,0.0,4.0,8.0,8.0,8.0,15.0,8.0,13.0,7.0,8.0,,0.0,4.0,7.0,86.0,25.0,0.0,0.0,42351.0,29853.0,33100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59221390,,10875.0,10875.0,10875.0, 36 months, 17.57%,390.82,D,D4,Chargeback specialist,5 years,MORTGAGE,32000.0,Source Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59221390,,debt_consolidation,Debt consolidation,681xx,NE,17.25,0.0,Oct-2010,675.0,679.0,0.0,,,8.0,0.0,5896.0,81.9%,12.0,w,4914.63,4914.63,8585.0,8585.0,5960.37,2624.63,0.0,0.0,0.0,Jul-2017,390.82,Aug-2017,Jul-2017,669.0,665.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,82803.0,,,,,,,,,,,,7200.0,,,,4.0,10350.0,86.0,97.3,0.0,0.0,53.0,58.0,24.0,13.0,4.0,24.0,,,,0.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,95563.0,11205.0,3200.0,9700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59111673,,10000.0,10000.0,10000.0, 60 months, 12.29%,223.92,C,C1,underwriter,10+ years,MORTGAGE,85000.0,Not Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59111673,,debt_consolidation,Debt consolidation,431xx,OH,20.71,0.0,Oct-1996,725.0,729.0,0.0,,,16.0,0.0,29681.0,62.1%,32.0,w,7018.85,7018.85,4919.41,4919.41,2981.15,1938.26,0.0,0.0,0.0,Jul-2017,223.92,Aug-2017,Jul-2017,699.0,695.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,195972.0,,,,,,,,,,,,47800.0,,,,3.0,13065.0,9142.0,65.6,0.0,0.0,169.0,226.0,17.0,17.0,3.0,17.0,,18.0,,0.0,3.0,10.0,4.0,4.0,11.0,12.0,18.0,10.0,16.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,235257.0,56420.0,26600.0,36247.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59201642,,13200.0,13200.0,13200.0, 36 months,  7.89%,412.98,A,A5,foreman,5 years,MORTGAGE,75000.0,Not Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59201642,,other,Other,465xx,IN,11.39,0.0,Nov-1999,710.0,714.0,0.0,42.0,,11.0,0.0,7534.0,51.6%,20.0,w,5505.99,5505.99,9104.8,9104.8,7694.01,1410.79,0.0,0.0,0.0,Jul-2017,412.98,Aug-2017,Jul-2017,789.0,785.0,0.0,75.0,1.0,INDIVIDUAL,,,,0.0,0.0,73862.0,,,,,,,,,,,,14600.0,,,,2.0,6715.0,1499.0,80.8,0.0,0.0,142.0,189.0,11.0,11.0,1.0,133.0,75.0,,75.0,2.0,3.0,5.0,3.0,6.0,9.0,6.0,10.0,5.0,11.0,0.0,0.0,0.0,1.0,85.0,66.7,0.0,0.0,111781.0,10905.0,7800.0,14181.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
57802323,,20000.0,20000.0,20000.0, 36 months,  7.89%,625.72,A,A5,Project mgr,2 years,MORTGAGE,113000.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57802323,,debt_consolidation,Debt consolidation,190xx,PA,20.92,0.0,Aug-2004,715.0,719.0,1.0,,,18.0,0.0,20936.0,56.7%,45.0,w,7771.71,7771.71,14317.04,14317.04,12228.29,2088.75,0.0,0.0,0.0,Jul-2017,625.72,Aug-2017,Jul-2017,739.0,735.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,510637.0,,,,,,,,,,,,36900.0,,,,5.0,28369.0,5605.0,65.8,0.0,0.0,132.0,129.0,3.0,3.0,3.0,14.0,,0.0,,0.0,3.0,5.0,3.0,13.0,24.0,5.0,18.0,5.0,18.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,554036.0,141457.0,16400.0,138410.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59241781,,3600.0,3600.0,3600.0, 36 months, 13.99%,123.03,C,C4,DON,2 years,MORTGAGE,72000.0,Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59241781,,medical,Medical expenses,304xx,GA,31.35,0.0,Jan-2002,670.0,674.0,2.0,,77.0,21.0,1.0,10535.0,63%,34.0,f,0.0,0.0,1852.75,1852.75,1130.13,466.46,0.0,256.16,46.1088,Oct-2016,123.03,,Apr-2017,499.0,0.0,0.0,73.0,1.0,INDIVIDUAL,,,,0.0,0.0,97168.0,,,,,,,,,,,,16650.0,,,,10.0,4627.0,1525.0,90.0,0.0,0.0,163.0,96.0,0.0,0.0,0.0,4.0,,0.0,,0.0,6.0,11.0,6.0,7.0,22.0,11.0,12.0,9.0,21.0,,0.0,0.0,6.0,79.0,83.3,1.0,0.0,105143.0,97168.0,9150.0,88493.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59171637,,30000.0,30000.0,30000.0, 60 months, 19.19%,781.36,E,E3,Fixed income trading,2 years,MORTGAGE,275000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59171637,,debt_consolidation,Debt consolidation,117xx,NY,20.96,0.0,Feb-1995,705.0,709.0,0.0,,,20.0,0.0,214766.0,75.5%,38.0,w,0.0,0.0,32681.65,32681.65,30000.0,2681.65,0.0,0.0,0.0,Feb-2016,29588.19,,Jun-2016,699.0,695.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,1483398.0,,,,,,,,,,,,238400.0,,,,10.0,82411.0,12644.0,83.3,0.0,0.0,64.0,246.0,8.0,3.0,5.0,8.0,,8.0,,0.0,7.0,10.0,9.0,13.0,7.0,15.0,25.0,10.0,20.0,0.0,0.0,0.0,4.0,100.0,87.5,0.0,0.0,1561493.0,336337.0,75500.0,101185.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59182016,,5000.0,5000.0,5000.0, 36 months, 11.53%,164.96,B,B5,dining supervisor,3 years,RENT,47000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59182016,,debt_consolidation,Debt consolidation,232xx,VA,6.97,0.0,Jul-2003,685.0,689.0,0.0,38.0,,14.0,0.0,6530.0,24.4%,19.0,w,2150.89,2150.89,3625.92,3625.92,2849.11,776.81,0.0,0.0,0.0,Jul-2017,164.96,Aug-2017,Jul-2017,704.0,700.0,0.0,38.0,1.0,INDIVIDUAL,,,,0.0,0.0,6530.0,,,,,,,,,,,,26800.0,,,,12.0,466.0,11984.0,23.2,0.0,0.0,,83.0,3.0,3.0,0.0,3.0,,10.0,64.0,2.0,2.0,7.0,6.0,8.0,0.0,14.0,18.0,7.0,14.0,0.0,0.0,0.0,5.0,89.5,0.0,0.0,0.0,26800.0,6530.0,15600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
